#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS:  50  12
# Band-Index:    1
   3.28992     -1.740199
   3.42647     -1.731729
   3.56303     -1.712903
   3.69959     -1.704981
   3.83614     -1.701590
   3.83614     -1.701590
   4.00339     -1.734289
   4.17064     -1.814309
   4.33789     -1.959606
   4.50513     -2.084098
   4.67238     -2.219062
   4.83963     -2.279252
   5.00688     -2.300785
   5.17412     -2.286627
   5.34137     -2.279104
   5.34137     -2.279104
   5.54621     -2.305898
   5.75104     -2.370735
   5.95588     -2.453013
   6.16071     -2.534348
   6.36555     -2.437936
   6.57039     -2.245176
   6.77522     -2.030624
   6.98006     -1.866585
   7.18489     -1.729428
 
# Band-Index:    6
   7.18489      4.321259
   6.98006      3.225768
   6.77522      1.140498
   6.57039     -0.363410
   6.36555     -1.257716
   6.16071     -1.785272
   5.95588     -2.084611
   5.75104     -2.227656
   5.54621     -2.274397
   5.34137     -2.279104
   5.34137     -2.279104
   5.17412     -2.286627
   5.00688     -2.300785
   4.83963     -2.279252
   4.67238     -2.219062
   4.50513     -2.084098
   4.33789     -1.959606
   4.17064     -1.814309
   4.00339     -1.519953
   3.83614     -0.992766
   3.83614     -0.992766
   3.69959     -0.622317
   3.56303      0.033171
   3.42647      0.795483
   3.28992      1.636525
   3.15336      2.552569
   3.01680      3.538557
   2.88024      4.577557
   2.74369      5.599739
   2.60713      6.194529
   2.60713      6.194529
   2.51057      5.430796
   2.41401      4.707171
   2.31745      4.024137
   2.22089      3.389161
   2.12433      2.810837
   2.02777      2.303254
   1.93121      1.891038
   1.83465      1.611761
   1.73809      1.511182
   1.73809      1.511182
   1.54497      0.649876
   1.35185     -0.884453
   1.15872     -1.847525
   0.96560     -1.933393
   0.77248     -2.021066
   0.57936     -2.142309
   0.38624     -2.214464
   0.19312     -2.262804
   0.00000     -2.279104
 
# Band-Index:    7
   0.00000     22.638391
   0.19312     22.131703
   0.38624     21.136113
   0.57936     19.779302
   0.77248     17.941215
   0.96560     16.323122
   1.15872     13.638175
   1.35185     10.690757
   1.54497      8.231566
   1.73809      7.076677
   1.73809      7.076677
   1.83465      7.090066
   1.93121      7.132796
   2.02777      7.204059
   2.12433      7.308850
   2.22089      7.448831
   2.31745      7.628756
   2.41401      7.825240
   2.51057      6.993874
   2.60713      6.194587
   2.60713      6.194587
   2.74369      5.871674
   2.88024      5.294422
   3.01680      4.776286
   3.15336      4.382668
   3.28992      4.105823
   3.42647      3.919342
   3.56303      3.802941
   3.69959      3.739468
   3.83614      3.719443
   3.83614      3.719443
   4.00339      4.527281
   4.17064      6.340364
   4.33789      8.593735
   4.50513     11.106639
   4.67238     13.806614
   4.83963     16.640841
   5.00688     19.524069
   5.17412     21.977254
   5.34137     22.638390
   5.34137     22.638394
   5.54621     21.768205
   5.75104     19.362440
   5.95588     16.736404
   6.16071     14.221689
   6.36555     11.870381
   6.57039      9.698409
   6.77522      7.712437
   6.98006      5.915750
   7.18489      5.717210
 
# Band-Index:    8
   7.18489      7.814489
   6.98006      8.469428
   6.77522      9.483039
   6.57039     10.897787
   6.36555     12.722143
   6.16071     14.924384
   5.95588     17.461444
   5.75104     20.264398
   5.54621     23.195257
   5.34137     25.246527
   5.34137     25.246520
   5.17412     23.886863
   5.00688     23.313788
   4.83963     23.053690
   4.67238     22.709152
   4.50513     22.274003
   4.33789     21.824326
   4.17064     21.450452
   4.00339     21.201312
   3.83614     21.115089
   3.83614     21.115089
   3.69959     20.379373
   3.56303     18.663199
   3.42647     16.825069
   3.28992     15.033259
   3.15336     13.328027
   3.01680     11.724628
   2.88024     10.245422
   2.74369      8.955910
   2.60713      8.272506
   2.60713      8.272506
   2.51057      8.103040
   2.41401      7.850413
   2.31745      8.685029
   2.22089      9.567197
   2.12433     10.461044
   2.02777     11.343707
   1.93121     12.169782
   1.83465     12.822457
   1.73809     13.092139
   1.73809     13.092139
   1.54497     13.311067
   1.35185     13.952965
   1.15872     14.976034
   0.96560     16.323140
   0.77248     17.941233
   0.57936     19.779320
   0.38624     21.784742
   0.19312     23.851578
   0.00000     25.246520
 
# Band-Index:    9
   0.00000     25.246553
   0.19312     23.851598
   0.38624     21.784761
   0.57936     20.146971
   0.77248     19.313131
   0.96560     16.780729
   1.15872     14.976052
   1.35185     13.952983
   1.54497     13.311085
   1.73809     13.092157
   1.73809     13.092157
   1.83465     12.923092
   1.93121     12.480638
   2.02777     11.886164
   2.12433     11.240667
   2.22089     10.601432
   2.31745     10.005030
   2.41401      9.472708
   2.51057      9.028737
   2.60713      8.794088
   2.60713      8.794088
   2.74369      9.322386
   2.88024     10.505719
   3.01680     11.994957
   3.15336     13.677085
   3.28992     15.497678
   3.42647     17.410011
   3.56303     19.346497
   3.69959     21.131869
   3.83614     22.076830
   3.83614     22.076830
   4.00339     22.099207
   4.17064     22.181138
   4.33789     22.351014
   4.50513     22.632200
   4.67238     23.035551
   4.83963     23.565042
   5.00688     24.204405
   5.17412     24.877369
   5.34137     25.246553
   5.34137     25.246555
   5.54621     24.363646
   5.75104     24.571201
   5.95588     25.444668
   6.16071     24.711761
   6.36555     22.778726
   6.57039     20.486561
   6.77522     18.432395
   6.98006     16.644944
   7.18489     15.164081
 
# Band-Index:   10
   7.18489     19.273198
   6.98006     19.830328
   6.77522     20.615702
   6.57039     21.684236
   6.36555     23.062357
   6.16071     25.283788
   5.95588     26.510303
   5.75104     26.190324
   5.54621     25.485409
   5.34137     25.246551
   5.34137     25.246558
   5.17412     24.877371
   5.00688     24.204405
   4.83963     23.565042
   4.67238     23.035551
   4.50513     22.632200
   4.33789     22.351014
   4.17064     22.181138
   4.00339     22.099207
   3.83614     22.076830
   3.83614     22.076830
   3.69959     21.860430
   3.56303     22.066839
   3.42647     22.536968
   3.28992     23.200024
   3.15336     24.033918
   3.01680     25.017873
   2.88024     26.137233
   2.74369     27.349100
   2.60713     28.259496
   2.60713     28.259496
   2.51057     26.655217
   2.41401     25.114995
   2.31745     23.644076
   2.22089     22.247310
   2.12433     20.934385
   2.02777     19.725310
   1.93121     18.668363
   1.83465     17.874759
   1.73809     17.561846
   1.73809     17.561846
   1.54497     17.623434
   1.35185     17.819468
   1.15872     18.157672
   0.96560     18.650322
   0.77248     19.738813
   0.57936     21.831379
   0.38624     23.347462
   0.19312     24.634269
   0.00000     25.246553
 
# Band-Index:   11
   0.00000     27.735515
   0.19312     28.562109
   0.38624     28.977201
   0.57936     25.514698
   0.77248     22.892088
   0.96560     21.554443
   1.15872     20.867571
   1.35185     20.484639
   1.54497     20.290809
   1.73809     20.231913
   1.73809     20.231913
   1.83465     20.482229
   1.93121     21.170348
   2.02777     22.170964
   2.12433     23.380184
   2.22089     24.725151
   2.31745     26.150049
   2.41401     27.582804
   2.51057     28.853929
   2.60713     28.259532
   2.60713     28.259532
   2.74369     28.186459
   2.88024     27.994092
   3.01680     27.733507
   3.15336     27.448554
   3.28992     27.146272
   3.42647     26.803023
   3.56303     26.336430
   3.69959     25.632730
   3.83614     25.076169
   3.83614     25.076169
   4.00339     25.270441
   4.17064     25.833214
   4.33789     26.707712
   4.50513     27.854871
   4.67238     29.174011
   4.83963     29.583590
   5.00688     29.368566
   5.17412     28.265694
   5.34137     27.735510
   5.34137     27.735513
   5.54621     27.821565
   5.75104     28.083958
   5.95588     27.272628
   6.16071     26.710383
   6.36555     28.305858
   6.57039     30.198606
   6.77522     32.379012
   6.98006     33.354994
   7.18489     28.908884
 
# Band-Index:   12
   7.18489     36.347988
   6.98006     34.345547
   6.77522     32.631795
   6.57039     31.212264
   6.36555     30.074456
   6.16071     28.890973
   5.95588     28.093051
   5.75104     28.103445
   5.54621     28.656758
   5.34137     27.735522
   5.34137     27.735530
   5.17412     28.265746
   5.00688     29.375687
   4.83963     30.142078
   4.67238     29.194155
   4.50513     27.854871
   4.33789     26.707712
